ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
6,69,2,1.4,"The system only answers questions about a supplied passage; it does not assess learners' educational needs, design instruction, or deliver teaching, so at best it passively supplies an answer a learner asked for rather than instructing anyone.",high,
4,72,0,2.2,"VQA can supply image-grounded observations and low-stakes suggestions (e.g., noting a visible defect or mismatch), but it has no access to organizational context, systems, or cost/process data needed for level-4 recommendations, and its hallucination rate makes any consequential advice unusable without a human expert reviewing it.",high,
11,71,2,2.5,"It can explain derivations and diagnose errors in a submitted proof or calculation, which functions like showing someone a technique, but it does not assess a learner's evolving developmental needs, sequence a training program, or take responsibility for skill acquisition over time — and its explanations can be confidently wrong without supervision.",medium,
3,61,1,1.0,An object-labelling vision model produces category labels for images and does not communicate with or represent the organization to any external party.,high,
9,60,0,2.0,"It only converts speech to text verbatim; it does not select, synthesize, or frame information for an audience, so anything beyond producing a raw note/transcript record (e.g., reporting meeting results to a supervisor) is outside what the pipeline does.",high,
5,59,0,2.0,"It can render a simple illustrative picture of a stated concept, but it does not analyse source information or verify what it means \ail (labels, charts, anatomy and technical relationships are frequently fabricated), so any explanatory use beyond generic visual decoration requires a human to supply and check the interpretation.",medium,
2,60,0,1.0,"A game-playing agent emits only in-game actions, not information to supervisors, co-workers, or subordinates; it does no organizational communication even at the level of writing brief notes.",high,
4,62,1,1.0,"A VQA model answers one-off questions about images; it has no persistent counterparty, no stake in a working relationship, and no mechanism for maintaining rapport over time, so it does not perform even the level-1 greeting exchange as part of a relationship.",high,
7,61,2,4.2,"It can draft fluent customer replies and standard service presentations, but with no access to verified organizational facts and no accountability for misstatements, externally binding communications like press releases or policy commitments still require human sign-off.",medium,
10,73,0,3.5,"It reliably handles routine digital form-filling, file maintenance and data-entry/processing loops, but brittleness in real enterprise systems plus the legal/financial consequence of errors mean higher-stakes paperwork like self-employment tax filings still requires human review, and level-6 stewardship of a benefits program demands accountable authority and judgment it cannot hold.",medium,
7,60,0,4.0,"It can fluently draft and structure informational messages from supplied material, but it has no independent access to workplace events, no ability to verify facts it reports, and cannot deliver spoken or videotaped presentations, so higher-level communication acts requiring firsthand knowledge and accountable delivery are out of reach.",medium,
1,60,1,1.1,"A game-playing agent emits only moves and numeric evaluations within a fixed formal protocol; it does not compose or convey information to people beyond what amounts to a terse notation, so it barely reaches the 'brief note' anchor and cannot report or present anything.",high,
3,63,0,1.0,"A model that outputs object labels for still images provides no personal assistance, physical care, or emotional support to any person, so it does not perform the activity even at the level-2 anchor of helping a coworker complete an assignment.",high,
10,64,2,3.7,"It can autonomously run scripted outbound pitches, chat-based product recommendation and follow-up sequences, but hallucinated product/price claims, compliance and brand risk mean the persuasive content is normally human-reviewed, and it cannot build the trust, read the room, or negotiate concessions needed for consequential deals or a campaign in a new market.",medium,
7,59,1,5.0,"It fluently translates and explains supplied information for varied audiences, but without tools it cannot verify facts or currency, so authoritative interpretations in consequential specialized domains (tax law, medical, engineering findings) still need expert review for hallucinated or subtly wrong details.",medium,
1,64,0,1.0,"A game-playing search agent has no communicative channel or model of human persuasion; it outputs moves, not arguments, so it performs no selling or influencing at all.",high,
13,59,0,5.0,"It explains and popularizes given information fluently and usually accurately, but cannot be trusted unsupervised where the interpretation must be authoritative and consequential (e.g. applying foreign tax law to a specific export, or faithfully rendering a novel technical result), because it cannot verify its own grounding and fails silently.",medium,
7,66,2,3.2,"It can sustain routine text-channel customer interactions (FAQ, intake, order questions) but has no embodied or live presence for in-person service or performance, and cannot be trusted unsupervised with binding commitments, escalations, or accurate account/product specifics, so it falls short of the shoe-salesperson (4) and monologue (6) anchors.",medium,
6,63,0,1.5,"Extracting answers from a supplied passage can marginally help a coworker with an information task, but the application has no capacity for personal assistance, emotional support, or physical care, which is what the scale's anchors describe.",high,
10,61,2,4.0,"It can autonomously handle routine outbound/inbound external exchanges (standard service inquiries, scheduling, templated notices) but cannot be trusted unsupervised with binding or reputationally consequential external representation such as negotiated commitments, regulatory correspondence, or issued press releases, where a hallucinated statement legally or publicly binds the organization.",medium,
3,67,1,1.0,"A trained vision model only assigns labels to image content; it does not communicate with, direct, or organize people at all, so it performs none of this activity even at level 1.",high,
2,68,1,1.0,"The agent coordinates tactically with teammates but performs no interpersonal encouragement or trust-building, so it does nothing for this activity even at level 1.",high,
9,66,2,1.0,"A transcription pipeline only converts speech to text; it never receives, serves, or performs for a person, so it does not carry out even toll-booth-level public interaction on its own.",high,
2,61,2,1.0,A game-playing agent acting in a game environment performs no external communication or organizational representation whatsoever.,high,
3,62,2,1.0,"A trained vision model only assigns labels to image content and has no capacity for social interaction, so it performs none of this activity even at the greeting level.",high,
3,67,2,1.0,"An image labelling model has no capacity to communicate with, direct, or organise people; it only assigns labels to visual content.",high,
12,68,0,1.0,"The system autonomously patches code and never interacts with human teammates, so it performs no encouragement, trust-building, or cooperation-fostering at all 
e
ven the level-1 anchor.",high,
8,62,2,1.2,"A translation model only converts text between languages; it holds no persistent identity, memory of counterparties, or stake in an ongoing relationship, so beyond rendering greeting-level pleasantries it does not develop or maintain cooperative working relationships at all.",high,
6,73,0,2.0,"It can extract the facts needed to populate a standard form from a supplied document, but it does not itself maintain files, submit or route paperwork, and cannot handle level-4 work like applying tax rules across multiple sources with unverified accuracy on records of record.",medium,
9,73,2,2.0,"It can turn dictation into text that populates routine records or standard-form fields, but it cannot verify, classify, file, or reason about the content, so anything beyond rote transcription-into-paperwork requires a human.",medium,
5,69,0,1.4,"The model only synthesises pictures on request; it cannot assess learners' educational needs, structure a curriculum, or instruct anyone, and its diagrams/text labels are often factually or anatomically wrong, so even a simple illustrated instruction sheet needs human vetting.",high,
13,67,0,2.5,"It can reliably relay handoff information, reminders, and simple task assignments in dialogue, but has no authority, no verified view of real-world task state, and no way to monitor compliance or re-plan when people or conditions deviate — which level 4 crew organization requires.",medium,
12,66,1,1.0,"The system only reads issue text and edits code in a repository; it never serves, receives, or performs for people, so it does nothing for this activity even at level 1.",high,
11,74,0,1.0,"A mathematical/scientific reasoning system performs no recruiting, interviewing, selection, or hiring activity at all; it neither interacts with candidates nor bears hiring authority.",high,
8,60,1,2.5,"A translation model only re-renders text it is given, so it can produce accurate brief written messages but cannot originate, select, or tailor content for a particular supervisor or audience, nor handle telephone/in-person channels, as level 4-style reporting requires.",medium,
10,73,1,3.4,"It can reliably handle routine digital filing, data entry, and standard-form completion, but brittleness on real-world UIs/portals plus unverifiable errors make consequential paperwork like self-employed tax filings (level 4) require human review before submission.",medium,
7,75,1,1.5,"Without tools, memory, or authority to transact, the model can only reason about resource figures supplied in its prompt; it cannot observe actual inventory, maintain a persistent ledger, or authorize spending, so even level-2 linen tracking is out of reach.",high,
8,74,1,1.0,"A translation model only converts text between languages; it cannot recruit, interview, evaluate, or select candidates, and bears no hiring authority or accountability.",high,
9,59,2,1.4,"It converts speech to a verbatim text rendering without explaining what any of the content means or how it can be used, so it barely clears the simplest 'restate information in another form' reading of level 1 and performs no interpretive work above it.",high,
3,74,2,1.0,"An object-labelling vision model performs no recruiting, interviewing, selection or hiring functions at all; assigning labels to image content contributes nothing to staffing decisions even at the minimal level.",high,
12,70,2,1.0,"The system patches code autonomously but has no subordinates, sets no performance standards, and never provides guidance or feedback to people, so it does not perform this activity even at level 1.",high,
3,72,0,1.0,"A trained vision model only outputs object labels for images; it does not formulate guidance, recommendations, or expert advice for management or other groups at all.",high,
10,69,2,3.5,"It can autonomously assemble courseware, tutorials, quizzes and interactive explanations, but it cannot be handed unsupervised responsibility for a real cohort — it lacks reliable diagnosis of individual learners' needs over time, accountable assessment, and correction of its own factual/pedagogical errors in live instruction, so it falls short of the level-4 'teach a course' anchor.",medium,
3,72,1,1.0,"A trained vision model only emits object labels for images; it provides no guidance, recommendations, or expert advice to any human audience.",high,
11,65,0,1.0,"A formal reasoning system produces derivations and proofs; it has no role in handling complaints, mediating between parties, or negotiating, so it does not perform the activity even at level 1.",high,
4,73,2,2.0,"It can read and answer questions about a scanned form or document image, which covers the data-extraction part of routine paperwork, but it cannot maintain files, execute or submit filings, or handle the multi-source judgment of level-4 work, and its field/number transcription still needs human verification.",medium,
5,75,0,1.0,"An image synthesis model has no access to inventories, budgets or spending records and performs no tracking or allocation of resources at all, even at the level-2 linen-counting anchor.",high,
11,61,1,1.5,"The system derives and explains results but has no role in external contact or representing an organization; at most it drafts technical text a human would relay, and it cannot be accountable for standard presentations or public/government-facing communication.",high,
6,67,0,1.0,"The system only answers questions about a supplied passage; it has no channel to people, no tasking or scheduling authority, and no ability to get a group to act together, so it performs none of this activity even at the level-2 shift-change anchor.",high,
8,71,1,1.0,"A translation model only re-renders existing text between languages; it does not assess anyone's developmental needs or deliver coaching, so it performs none of this activity even at the level-2 anchor.",high,
2,65,1,1.0,"A game-playing agent acts on control inputs in a simulated environment and has no channel for handling complaints, grievances, or bargaining with people, so it performs none of this activity even at level 1.",high,
11,63,1,2.0,"It can substantively help a colleague finish a technical assignment (the level-2 anchor), but it offers no personal, physical, or emotional care and cannot handle in-person, situational assistance to strangers or patients.",medium,
6,75,0,1.3,"The system only answers questions about a supplied passage; it has no persistent state, no access to actual resource records or transactions, and no ability to take or authorize any action, so it cannot even perform level-2 ongoing tracking of a linen inventory.",high,
8,72,1,1.4,"A translation model only re-renders advice authored by someone else; it originates no domain analysis, recommendation, or accountable expert judgment beyond incidental guidance on wording/terminology choices.",high,
10,66,1,2.0,"The application is defined around planning and executing digital tool/code tasks, not fronting for people: it can complete routine transactional exchanges (toll-booth-like automated request handling) but has no physical presence, no performance capability, and cannot be trusted unsupervised with real customers where a bad or off-tone response creates reputational or contractual harm.",medium,
7,62,2,2.5,"A bare model can produce courteous, rapport-building exchanges and draft relationship-maintaining correspondence within a single session, but it has no persistent memory, no organizational identity, and no accountability, so it cannot actually sustain working relationships over time or handle stakes like conflict repair or winning over hostile parties.",medium,
13,75,2,2.0,"A dialogue system can track counts and budget figures that are stated to it and flag reorder points, but it has no perception of actual resource state, no system-of-record access, and no authority to commit or approve spending, so anything beyond simple talked-through tallying (chef-level ordering, let alone budget ownership) requires a human to verify and execute.",medium,
9,61,0,1.2,"Transcription converts speech to text but originates no message and cannot represent the organization to customers, the public, or government, so it performs virtually none of the external communication activity beyond passively capturing words in a customer interaction.",high,
10,62,0,2.0,"It can send courteous, on-time messages and routine follow-ups through digital channels, but it has no persistent social standing, accountability, or reciprocal trust with real people, so sustained working relationships with coworkers and clients (level 4) are outside what it can be handed responsibility for.",medium,
8,66,1,1.5,"A translation model only converts text between languages; it does not itself receive, serve or manage members of the public, so beyond mediating trivially scripted exchanges it performs none of the interpersonal service, judgment or presence the higher anchors require.",medium,
7,74,2,2.5,"It can draft job postings, generate structured interview questions, and summarize or rank candidate text, but cannot verify candidate claims, conduct or judge a real interview, or be trusted unsupervised with selection decisions that carry discrimination and legal liability — so the level-4 anchor of interviewing and making hiring recommendations is out of reach.",high,
11,66,2,1.0,"The system solves formal reasoning problems and has no customer-facing, service, or performance function; it does not deal directly with the public at all.",high,
10,68,0,1.0,"Building mutual trust and cooperation requires sustained interpersonal relationships and social standing among human team members, which a digital tool-using agent has no role in; at best it can emit encouraging text without any of the accountability or presence that makes even the level-1 anchor real.",high,
7,67,0,2.0,"Without tools or any channel to act on people, the model can only draft or summarize handoff-style information (level 2); it cannot assign tasks, monitor compliance, or get a real group to actually work together.",high,
13,68,2,2.0,"It can deliver encouragement, coaching prompts, and facilitate discussion in dialogue, but has no standing, accountability, or persistent relationship with a team, so it cannot own the trust-building and cooperation of an actual working group at level 4 and above.",medium,
3,62,1,1.0,"A vision model that outputs object labels has no capacity for social interaction whatsoever, so it cannot even perform the level-1 anchor of exchanging greetings with a coworker.",high,
12,61,0,1.3,"The system's work is confined to internal artifacts (code, patches, commit/PR text) and it has no role representing the organization to customers, the public, or media, so it barely exceeds 'little contact with people outside the organization'.",high,
12,69,2,1.5,"The system only produces code patches and incidental explanatory text; it does not assess anyone's learning needs, design instruction, or teach, so at best it approximates brief written notes about a change rather than instructing coworkers.",high,
6,64,1,1.5,"The system only extracts and combines evidence from a supplied passage to answer questions; it does not engage a counterparty, adapt to objections, or take responsibility for changing anyone's behavior, so it at best surfaces arguments someone else must deliver.",high,
7,71,0,3.3,"It can explain procedures and adapt tutoring to what a learner writes within a session, but it cannot observe actual performance, track a person's development over time, or verify that skills were acquired, so sustained on-the-job training (level 4+) is out of reach.",medium,
13,67,2,2.6,"It can relay handoff information, chase updates, and pass along assignments in dialogue, but it has no authority over people, no ground truth on whether work is actually being done, and cannot reallocate a live crew as conditions change, which is what the level-4 anchor requires.",medium,
13,67,1,2.5,"It can relay handoff information, restate assignments, and prompt participants, but it has no authority, no real-time visibility into whether work is actually getting done, and no ability to reassign or escalate when a crew stalls, so anything past routine information exchange still needs a human coordinator.",medium,
10,72,2,3.5,"It can autonomously research, prototype and benchmark options and draft a well-supported recommendation, but a level-4 recommendation that an organization would actually act on requires verified grasp of the firm's context, constraints and cost of being wrong, so its advice still needs an accountable human reviewer before adoption.",medium,
10,64,1,3.5,"It can autonomously execute scripted, personalized outreach and standard product pitches at scale in chat/email, but cannot be trusted unsupervised with objection-heavy negotiation, relationship credibility, or compliance-sensitive claims, let alone strategic campaign judgment in a new market.",medium,
11,59,0,5.0,"It explains and translates technical results fluently and usually correctly, but on genuinely novel or frontier material it can state subtly wrong claims with equal confidence and cannot verify its own interpretation, so an expert must sign off before the explanation is treated as authoritative.",medium,
5,66,0,1.3,"The model outputs images from prompts but does not itself interact with, read, or manage people — no service transaction, guest handling, or live audience performance is carried out by it, so it barely clears the routine toll-booth-style transactional anchor.",high,
5,68,1,1.0,"An image generator has no interpersonal agency, cannot interact with team members, and does nothing to build trust or cooperation even at the level-1 anchor of encouraging two coworkers.",high,
11,64,0,1.2,"The system derives and justifies results but performs no persuasion task: it has no stake, no counterparty model, and no ability to negotiate or move someone to act, so beyond the incidental convincingness of a correct proof it does nothing even at the level-1 anchor.",high,
5,67,1,1.0,"A text-to-image model produces pictures and has no capacity to communicate with, direct, or align people; it performs none of the coordination activity even at the level of exchanging information at a shift change.",high,
13,64,1,4.2,"It can deliver standard pitches and handle routine objections in scripted, low-stakes product contexts, but cannot read a complex buyer over a long relationship, negotiate high-value or regulated deals, or carry accountability for misrepresentation, which is what levels 5-6 persuasion requires.",medium,
12,64,1,1.0,"A code-patching agent has no persuasion function; at most it writes a PR description justifying a change, which is documentation rather than convincing anyone to change their mind or actions.",high,
12,71,2,1.2,"The system as defined works autonomously on issues and patches with no learner in the loop; any developmental effect is an incidental byproduct of readable diffs, not identification of someone's needs or deliberate instruction.",high,
5,59,1,2.0,"It can render a simple illustrative depiction of an already-given concept, but it does not analyse or verify the underlying information, and its diagrams, labels and text are unreliable, so any explanatory image beyond the trivial needs human checking.",medium,
3,70,0,1.0,"A vision model that labels objects in images performs no part of supervising people\u2014it sets no standards, gives no direction, and has no subordinates.",high,
12,75,1,1.0,"The system's scope is reading issues and producing code patches that pass tests; it neither tracks inventories nor authorizes or oversees any spending, so it performs no part of this activity even at the level-2 linen-tracking anchor.",high,
11,75,2,1.2,"The system only derives answers to formal problems; it has no access to inventory, ledgers, or spending systems and cannot track, procure, or authorize anything, so even level-2 linen-counting oversight is outside what it does.",high,
9,68,1,1.0,"Speech recognition only converts audio to text; it performs no interpersonal encouragement, trust-building, or team leadership at any level.",high,
5,60,0,1.5,"It can render an illustrative visual to accompany a message but has no access to workplace facts and cannot itself convey specific, accurate situational information (e.g., report meeting results), and its in-image text and detail fidelity are unreliable without human review.",medium,
12,68,2,1.0,"The system patches code autonomously and has no interpersonal role at all	tit does not interact with coworkers, so it performs no team-building even at the level-1 anchor of encouraging two colleagues.",high,
1,73,0,1.0,"A board-game agent operates only on closed game states and has no capacity to handle forms, files, or paperwork of any kind, so it performs none of this activity even at level 1.",high,
4,67,0,1.0,"A visual question answering model only describes and reasons about image content; it has no agency, persistent role, or communication channel to direct people, so it performs no part of coordinating others' work even at level 1.",high,
13,66,2,3.5,"It can handle routine customer-facing dialogue (inquiries, bookings, basic service and upselling) unsupervised in text or voice channels, but lacks physical presence and the sustained rapport, persuasion, and complaint-handling judgment of a full retail/host role, and cannot perform expressively before an audience.",medium,
12,66,0,1.0,"The system only reads issues and writes code patches in a repository; it never serves, receives, or performs for customers, clients, or any public audience, so it does nothing for this activity even at the toll-booth anchor.",high,
10,74,0,2.5,"It can autonomously run recruiting logistics (job posting, sourcing, outreach, scheduling, resume parsing and rough screening) but cannot be left unsupervised on interviewing and selection decisions, where bias/discrimination liability, audit requirements, and irreducible judgment about candidates demand a human decision-maker.",medium,
5,69,2,1.5,"The model only synthesises pictures; it cannot assess learners' needs, structure a curriculum, or instruct anyone, and its unreliable text/labels and factual detail make even a standalone how-to illustration unsafe to publish unchecked.",high,
8,64,2,1.5,"A translation model only re-renders persuasive content authored by someone else; it has no persuasive goal, audience model, or ability to adapt arguments or negotiate, so it cannot itself convince anyone beyond faithfully conveying a pitch across languages.",high,
6,72,1,2.5,"Confined to extracting and combining evidence within a supplied passage, it can answer factual 'what does this document say' questions that support an adviser, but cannot weigh options, judge organizational context, or own a recommendation as required at level 4 and above.",medium,
8,61,0,2.5,"A translation model only re-renders text someone else authored; it neither originates outbound messages nor bears any representational accountability, and mistranslations in customer-, public- or government-facing material carry brand and legal risk that keeps it under human review beyond routine correspondence.",medium,
6,65,1,1.3,"The system only answers questions about a supplied text; it has no interactive counterpart, no authority to concede or commit, and cannot handle a live complaint or settle a dispute beyond extracting the stated positions from a document.",high,
4,71,0,1.4,"VQA only answers isolated questions about an image; it does not assess a learner's developmental needs, sequence instruction, or follow up, so even the level-2 'show a coworker how to operate equipment' task is only marginally supported by ad hoc answers to photo-based questions.",high,
1,73,1,1.0,"A board-game agent operates only on fixed game states and has no capacity to handle forms, files, or paperwork of any kind.",high,
13,59,2,4.8,"It fluently translates and explains well-documented information at expert-adjacent depth, but cannot be left unsupervised where interpretation carries legal, medical, or financial consequence (fabricated specifics, stale authority) nor reliably interpret genuinely novel or unpublished data it has not seen described.",medium,
3,66,0,1.0,"The model only assigns labels to image content and has no interactive, transactional or performative channel with people, so it does not perform even level-1 public-facing work like tending a toll booth.",high,
6,66,2,1.5,"The system only answers questions about a supplied text; it has no capacity to serve, host, or present to people beyond a minimal self-serve information exchange, and cannot handle the interpersonal, transactional, or performative demands of even routine customer contact.",high,
13,65,0,3.0,"It can apologize, de-escalate and settle routine complaints within pre-set policy, but it has no authority to make binding concessions, no stake or standing in a real dispute, and cannot be trusted unsupervised to mediate between parties or negotiate where terms and relationships have real consequences.",medium,
9,61,1,1.3,"Transcription produces a text record of speech but never composes, delivers, or represents anything to an external party, so it does not perform the communicating activity beyond passively capturing one side of an exchange.",high,
2,65,2,1.0,"A game-playing agent optimizes actions in a simulated environment and performs no handling of complaints, grievances, or negotiation with people at all, even at the simplest apology level.",high,
11,65,1,1.0,"The system derives answers to formal mathematical and scientific problems and has no role in handling complaints, mediating between parties, or negotiating interests, so it performs none of this activity even at the lowest anchor.",high,
13,71,0,3.8,"It can explain procedures, answer follow-up questions and adapt explanations to a learner's confusion, roughly matching on-the-job instruction for routine clerical tasks, but it cannot observe actual performance, diagnose developmental needs from behavior over time, or hold a sustained accountable coaching relationship as the level-6 anchor requires.",medium,
11,60,0,3.2,"It can produce clear written explanations and write-ups of its own derivations, but it has no organizational context, no oral or presentational channel, and no accountability for relaying information between actual supervisors, peers, and subordinates, so the level-4 reporting anchor is only partially met.",medium,
10,65,0,2.2,"It can autonomously execute scripted low-stakes remedies (apologize, issue a refund or reschedule via API) but has no standing, authority, or accountability to mediate real disputes between people, where misjudged concessions or damaged relationships require human ownership.",medium,
3,75,2,1.8,"It can visually count and log physical stock (approaching the level-2 linen-tracking anchor) but cannot reconcile records, decide replenishment, or authorize any spending, so nothing above simple visual inventory detection is performed.",medium,
11,68,0,1.0,"A mathematical reasoning system performs no interpersonal team-building; it has no persistent relationships, social presence, or authority to build trust and cooperation among human team members, so it does nothing for this activity even at level 1.",high,
2,74,2,1.0,"A game-playing agent performs no recruiting, interviewing, selection, or hiring activity at all; it has no interface to people or employment decisions.",high,
6,63,1,2.0,"Answering questions about a supplied document can help a coworker finish a task, but the system provides no personal presence, emotional attunement, physical assistance, or real-world action needed for level 4+ care of strangers or patients.",high,
4,65,1,1.0,"A model that answers questions about image content performs no interpersonal handling of complaints, disputes, or negotiation, and lacks any party-to-party interaction even at the level-2 apology anchor.",high,
7,69,0,3.5,"It can draft lesson plans and explain high-school-level material fluently, but without tools or memory it cannot diagnose individual learners' needs over time, verify factual accuracy, assess and grade with accountability, or manage the interactive delivery a full course (level 4) requires.",medium,
11,72,2,3.4,"It can supply well-argued technical explanations and method suggestions on demand, but it cannot elicit organizational context, weigh stakeholder constraints, or be held accountable for a recommendation like adopting a software package, and its derivations still require expert verification before anyone acts on them.",medium,
12,72,2,2.3,"The system's defined output is a working patch, not guidance to people: it can surface technical rationale in commit/PR text (a low-level advisory byproduct) but has no organizational context, no stakeholder dialogue, and no accountability for recommendations like adopting a tool or changing a process, so it falls well short of the level-4 anchor.",medium,
10,70,2,1.8,"It can assign and track sub-tasks, monitor completion status, and draft feedback or standards documents, but it has no authority over or social relationship with human subordinates, so it cannot be substituted even for occasional backup supervision where motivating, correcting, and being accountable for people is the job.",medium,
4,70,2,1.0,"Answering questions about image content involves no ongoing relationship with subordinates, no setting of performance standards, and no monitoring or motivating of people, so the activity is not performed even at level 1.",high,
11,74,2,1.0,"A mathematical/scientific reasoning system performs no recruiting, interviewing, selection, or hiring functions at all, and cannot interact with or evaluate human candidates.",high,
4,63,0,2.2,"It can answer a discrete visual query that helps someone finish a task (level-2-style assistance), but it provides no physical care, no sustained situational help, and no accountable emotional or medical support, so anything approaching the level-4 'assist a stranded traveler' anchor is out of reach.",high,
6,70,0,1.0,"Answering questions about a supplied passage involves no ongoing relationship with, authority over, or accountability for subordinates, so the system performs none of setting standards, monitoring performance, or motivating people even at the backup-supervisor level.",high,
3,64,1,1.0,"An image labelling model produces object categories and has no persuasive interaction with people at all, so it performs nothing of this activity even at level 1.",high,
12,75,0,1.0,"The application only reads issues and writes code patches; it neither tracks material resources nor oversees any spending, so it performs no part of this activity even at the level-2 anchor.",high,
1,60,0,1.0,"A game-playing search agent emits moves and evaluations within a fixed game protocol; it does not compose or convey information to human colleagues in any form, so it performs nothing even at the 'brief note' anchor.",high,
2,71,0,1.0,"The measured object is an agent that plays the game to win; it never assesses another party's skill gaps or delivers instruction, so it performs none of this activity even at the level-2 anchor.",high,
5,71,2,1.2,"A text-to-image model produces pictures on demand; it cannot assess anyone's developmental needs, interact with a learner, or verify that instruction was understood, so even the level-2 anchor of showing a coworker how to operate equipment is beyond it (at best it renders an illustration a human instructor would use).",high,
4,60,1,2.5,"It can reliably deliver clear, brief written answers describing what is in an image, but it has no organizational context, no ongoing relationship with recipients, and cannot synthesize and tailor a substantive report to a supervisor with accountability for accuracy.",medium,
7,63,1,2.5,"A text-only model can help a coworker with an assignment and offer conversational emotional support, but it cannot take real-world action, access live information, or provide any physical or medical care, so tasks like actually getting a stranded traveler lodging (level 4) or hands-on patient care (level 6) are out of reach.",high,
1,67,2,1.0,"A board-game search agent operates on a static rule-bound state space with no human counterparties, no communication channel, and no mechanism for assigning or synchronizing other agents' tasks, so it performs none of this activity even at the shift-change level.",high,
10,74,1,2.5,"It can autonomously run the clerical pipeline around hiring (posting reqs, sourcing, resume parsing/ranking, scheduling, correspondence) but cannot be handed actual interviewing and selection decisions, which carry discrimination and legal liability and require accountable human judgment about people.",medium,
4,60,2,2.5,"It can reliably produce brief, on-demand written descriptions or answers about an image, but it only responds to prompts rather than initiating communication, has no organizational context or accountability, and its hallucination of visual details makes it unfit for unsupervised substantive reporting to a supervisor (level 4).",medium,
1,69,1,1.3,"The agent only selects and evaluates moves; it does not assess a learner's needs, structure content, or explain anything, and its evaluations serve as instruction only when a human interprets them.",high,
1,65,2,1.0,"A board-game search agent has no interlocutor, no model of human interests or grievances, and no channel for handling complaints or bargaining, so it performs none of this activity even at the lowest anchor.",high,
5,62,1,1.0,"An image synthesis model has no persistent identity, no interlocutor, and no capacity to sustain reciprocal working relationships; it cannot even perform the level-1 act of exchanging greetings with a coworker as a party to the relationship.",high,
5,61,2,2.2,"It can render externally-facing visuals that a human then vets and delivers, but it engages in no actual exchange with outside parties and cannot be held accountable for factual, brand, or legal accuracy in representing the organization, so anything at or above 'make standard presentations about available services' requires a human communicator.",medium,
10,75,0,3.2,"It can reliably track and report on digital resource usage and flag budget anomalies, but committing real spend or placing orders unsupervised (the level-4 chef case) requires demand judgment, vendor context, and error consequences that force a human approval gate.",medium,
12,63,2,1.5,"It only produces code patches; it provides no personal, emotional, or physical care, and at best incidentally offloads a coworker's task without any interpersonal assistance beyond that.",high,
11,71,0,2.5,"It can explain a derivation or diagnose an error in someone's proof on request, which covers show-a-coworker-how level instruction, but it holds no model of a learner's evolving needs and cannot run sustained, assessed training the way level 4 on-the-job instruction requires.",medium,
6,72,0,2.5,"It can answer document-grounded questions and relay guidance already stated in a supplied passage, but it cannot assess an organization's situation or generate and stand behind a genuine recommendation like selecting a software package, since its output is bounded by evidence in the text given to it.",medium,
10,62,1,1.5,"It can produce polite greetings and courteous transactional messages while executing tasks, but it has no persistent social identity, stake, or accountability to build and sustain trust with coworkers or clients over time, so anything approaching the level-4 anchor is out of reach.",high,
12,67,2,1.2,"The system works alone on a patch and has no capacity to assign, sequence, or align the work of other agents or people beyond leaving artifacts like commit messages that a human must interpret.",high,
1,75,1,1.0,"The agent only allocates internal search time and in-game material within a closed rule set; it has no representation of real inventories, budgets, or spending and cannot perform even level-2 tracking of physical or monetary resources.",high,
2,72,1,1.0,"A game-playing agent acts within its environment and produces no guidance, recommendations, or expert advice to management or other groups at all.",high,
9,64,0,1.0,"A speech-to-text pipeline only converts audio to text; it forms no persuasive intent, argument, or interactive negotiation, so it does not perform selling or influencing at any level.",high,
5,63,1,1.0,"An image generator produces pictures and provides no personal assistance, medical attention, or emotional care to any person, so it does not perform this activity even at the level of helping a coworker finish a task.",high,
7,69,2,3.5,"It can draft lesson plans, explain concepts, and tutor conversationally, but without persistent tracking of learners, verified accuracy, or accountability for assessment and adaptation it cannot be handed unsupervised responsibility for delivering an actual course (level 4).",medium,
9,68,0,1.0,"A speech-to-text pipeline produces transcripts and performs no interpersonal encouragement, trust-building, or team leadership at all, even at level 1.",high,
3,75,0,1.5,"Labelling objects in images can feed an inventory count but the model itself makes no tracking, reordering, or spending decisions, so it falls short of even the level-2 housekeeper-tracking-linens anchor.",high,
13,64,0,4.0,"It can deliver scripted pitches, handle routine objections and upsell popular products in a known catalog, but cannot be trusted unsupervised with high-stakes negotiation, binding commitments, or the relationship-building and strategy of a campaign in a new market.",medium,
8,75,0,1.0,"A translation model only converts text between languages; it does not track inventory, authorize spending, or oversee any budget, so it performs none of this activity even at the level-2 linen-tracking anchor.",high,
9,62,2,1.0,"A transcription pipeline converts audio to text and has no agency, persistence, or social stake to develop or maintain any working relationship, not even exchanging greetings on its own behalf.",high,
10,67,0,2.6,"It can reliably relay handoffs, assign tickets, and orchestrate sub-agents/tools, but has no authority, accountability, or real-time social read to marshal actual people through a messy, contingency-filled group task like a post-event cleanup crew.",medium,
3,75,1,1.5,"A vision model can only count or identify items in an image; it cannot track stock over time, decide replenishment, or oversee any spending, so it falls short even of the housekeeper-linen anchor without a surrounding inventory system.",high,
1,68,2,1.0,"A game-playing search agent has no interaction with human team members and performs no trust- or cooperation-building activity at all, even at level 1.",high,
