ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
13,22,1,1.0,"Conversation is a purely linguistic system with no physical actuators, so it performs no arm-hand steadiness activity at any level.",high,
10,19,2,3.2,"It can handle simple orientation and layout transformations it can render, run, or verify in code, but multimodal spatial reasoning from diagrams and mental rearrangement of parts remains error-prone and unverifiable without a human checking, blocking level-4 diagram-following assembly.",medium,
9,35,2,1.0,"Speech recognition is a software transcription pipeline with no body or actuators, so it cannot exert abdominal or lower-back muscular effort at any level.",high,
1,33,2,1.0,"A board-game search agent has no body and exerts no muscular force at all, so it performs nothing on this physical endurance scale even at level 1.",high,
5,58,0,1.0,"An image synthesis model only renders what a prompt specifies; it does not engage with people, perceive their needs, or proactively seek ways to help, so it performs nothing of the activity even at level 2 (offering a customer coffee).",high,
8,36,0,1.0,"Translation is a purely textual software capability with no physical embodiment, so it cannot exert itself physically at all, even at the level-1 anchor of walking a quarter mile.",high,
12,23,0,1.0,"The application is a purely software agent with no physical actuators, so it cannot grasp or manipulate objects at all, even at the level-1 anchor.",high,
3,1,0,1.0,A still-image object recognition model has no audio input and performs no speech or language comprehension at all.,high,
12,41,0,1.5,"The system ingests code and issue text as digital tokens rather than optically perceiving fine detail, so it substitutes only for the functional 'read detailed text' aspect and cannot perform any genuine close-range visual inspection (e.g., spotting subtle rendering or UI defects).",medium,
7,38,0,1.0,"A text-producing model has no body and cannot bend, stretch, twist, or reach at all, so it performs nothing of this physical activity even at level 1.",high,
5,5,2,4.0,"The model can emit large volumes of varied visual alternatives from a prompt (comparable to brainstorming many candidate concepts), but its diversity comes from stochastic sampling rather than deliberate coverage of an idea space, so it cannot systematically enumerate the exhaustive, constraint-aware option sets that level 5-6 anchors require.",medium,
12,32,0,1.0,"The application is a purely software-based system with no physical embodiment, so it exerts no muscle force at all — it does nothing for this activity even at level 1.",high,
3,13,2,1.0,"A trained object-classification vision model outputs labels, not arithmetic; it performs no addition, subtraction, multiplication or division, so it does nothing for this activity even at the level-1 anchor.",high,
8,49,1,1.0,"The measured object is a text-to-text translation model with no audio input, so it cannot separate a target sound source from background noise at all.",high,
8,55,1,1.5,"A translation model only re-renders someone else's persuasive content; it sets no persuasive goal, reads no audience, and cannot adapt its appeal in an interaction, so it never itself performs even level-2 solicitation.",high,
8,48,1,1.0,"A text-to-text translation model receives no audio input at all, so it cannot detect or discriminate sounds by pitch or loudness even at the level of noticing an alarm.",high,
5,51,1,1.0,A text-to-image generative model takes no audio input and performs no speech identification or comprehension whatsoever.,high,
13,17,1,2.0,"A conversational system can compare symbol strings presented in text without time pressure (roughly ZIP-code sorting difficulty), but it has no visual perception channel or timed-scanning capability for reading gauges or inspecting parts on a line at levels 4 and above.",medium,
2,55,2,1.0,"A game-playing agent acts on controls in a simulated environment and never communicates with people to change their minds or behavior, so it performs no persuasion even at the lowest anchor.",high,
11,43,2,1.0,"The application is a text-based formal reasoning system with no visual sensing at all, so it performs nothing on this perceptual activity even at level 1.",high,
10,43,1,1.0,Peripheral vision is a human physiological sensory capacity requiring eyes and a visual field; a digital agentic system has no embodied visual field and performs none of this activity even at level 1.,high,
13,54,2,2.5,"It can reliably handle dialogue-level coordination like booking, confirming and rescheduling appointments, but has no actions of its own to adjust beyond talk and cannot monitor or adapt to others' real-world task execution, which levels 4 and 6 require.",medium,
11,3,0,1.0,The system produces derivations and proofs as text and has no speaking role; it does not perform oral communication even at the level-2 anchor of a simple spoken phone request.,high,
6,28,0,1.0,"Rate Control is a physical, sensorimotor timing ability; a text-reading QA model has no body, no actuators, and no real-time perception of moving objects, so it performs none of this activity even at level 1.",high,
13,4,0,5.0,"It reliably produces clear, well-organized prose for documents up to report/article length, but cannot be trusted unsupervised with book-scale expert authorship (level 6), where sustained originality, cross-chapter coherence and factual/technical accuracy over hundreds of pages exceed it and errors would go undetected.",medium,
7,6,2,4.5,"It generates fluent, plentiful recombinations of existing ideas — enough for tasks like reframing job design or brainstorming campaign concepts — but cannot reliably produce genuinely unprecedented inventions that survive validation, and a human must still select which of its ideas are actually novel and workable.",medium,
9,34,0,1.0,A speech transcription pipeline has no body or actuators and performs no physical propulsion or throwing at any level.,high,
13,1,0,5.0,"Robustly handles everyday and moderately complex spoken instructions, but ASR errors on jargon, accents, crosstalk and noisy audio plus shallow grasp of dense technical argument make it unreliable at the advanced-lecture (level 6) anchor.",medium,
6,6,0,2.2,"Its output is bounded by evidence in the supplied passage 
on-obvious inference at best
s o it never has to invent a novel idea or solution, which the level-4 anchor requires.",medium,
12,2,0,5.0,"It parses dense technical prose and code well, but on underspecified issues and large multi-file contexts it misreads implicit intent and scope often enough that its patches need review, falling short of the level-6 standard of fully absorbing a complex technical manual and acting on it unsupervised.",medium,
9,12,2,1.0,A transcription pipeline maps audio to text and performs no mathematical method selection at all — it could not even reliably compute the level-1 orange price problem from its own output.,high,
6,50,1,1.0,"A text-reading question-answering system has no auditory input and performs no spatial hearing whatsoever, so it does nothing for this activity even at level 1.",high,
13,46,0,1.0,Night Vision is a physical visual-perception ability requiring seeing in low light; a conversational dialogue system has no visual sensing role and performs nothing on this activity even at level 1.,high,
12,33,0,1.0,"The application is a software system with no body or actuators, so it exerts no muscle force at any level.",high,
7,3,2,4.5,"It can compose clear, well-organized explanatory content in text, but it does not actually speak, cannot adapt delivery to a live listener's confusion or questions in real time, and its unverified factual slips make it unsafe to hand sole responsibility for a level-6 instructional explanation.",medium,
9,42,2,1.0,"The system processes only audio; it has no visual input or capacity to resolve detail at distance, so it performs nothing of this activity even at level 1.",high,
13,12,1,4.5,"A conversational system reliably picks and applies standard formulas and explains multi-step quantitative procedures (bonus/profit-style problems), but on novel modeling tasks at level 5-6 it produces plausible-looking derivations with silent setup and arithmetic errors that require an expert to verify before use.",medium,
4,10,2,3.0,"It can reliably read off and sort simple visually-given items (numbers, sizes, left-to-right sequences, ordered steps in a diagram), but multi-constraint spatial/procedural ordering from images degrades with counting and occlusion errors and cannot be trusted unsupervised for consequential assembly-style sequencing.",medium,
3,18,2,1.8,"A still-image labeller has no egocentric frame or motion feedback 
ot not not cannot know its own location relative to the environment; it can at best report where objects sit within a single frame or on a plan, falling short of the level-3 anchor of moving through a space without collision.",medium,
12,27,2,1.0,Response Orientation is a psychomotor ability requiring rapid physical selection among movements in response to signals; a code-patching AI performs no physical response at all.,high,
8,30,1,1.0,"A translation model has no physical actuators and performs no finger, hand, or wrist movements whatsoever.",high,
2,58,2,1.0,"A game-playing agent optimizes its own in-game objectives and has no capacity to identify or act on other people's needs, so it performs no part of service orientation even at the lowest anchor.",high,
4,26,1,1.0,"Visual question answering produces text answers about images and has no limbs or actuators, so it performs no physical limb coordination at all.",high,
9,52,1,1.0,"The application only converts audio to text and produces no spoken output at all, so it cannot perform even the level-1 task of audibly calling bingo numbers.",high,
3,16,0,5.0,"Trained detectors find known patterns in cluttered, occluded scenes reliably within their training distribution, but deliberately concealed or novel targets under domain shift (the level-6 camouflage case) degrade sharply and carry consequences that demand human verification.",medium,
5,33,2,1.0,"An image generation model has no physical body and exerts no muscular force at all, so it performs nothing on this activity even at level 1.",high,
6,38,0,1.0,"A text-reading question-answering model has no body or actuators and performs no physical bending, stretching, twisting, or reaching at all.",high,
10,1,2,4.0,"Speech is not its native channel: with ASR it can follow clear spoken instructions and act on them, but degraded audio, overlapping speakers, accents and dense technical discourse produce transcription and interpretation errors it cannot self-detect, blocking lecture-level comprehension.",medium,
2,32,2,1.0,"A game-playing agent has no physical body or actuators, so it cannot exert any muscle force to lift, push, pull, or carry objects — it does nothing for this activity even at level 1.",high,
1,13,0,2.0,"The engine performs exact, fast arithmetic only internally and only over game-state quantities (material counts, evaluation sums, ply depths); it accepts no general numeric input and cannot be handed even a level-3 task like reconciling a ledger.",medium,
7,36,0,1.0,"Stamina is a purely physical cardiovascular capacity; a text-predicting model has no body and performs none of it, even at level 1.",high,
3,51,1,1.0,"A still-image object classifier has no audio input path, so it cannot identify or understand spoken speech at all.",high,
3,57,1,1.0,"A trained vision model only outputs object labels for images; it cannot explain, demonstrate, or adapt teaching to a learner, so it performs no instructing even at the level of showing someone how to use a time clock.",high,
10,26,1,1.0,"The application operates only in digital environments and has no limbs or physical actuators, so it performs no part of multilimb coordination even at the lowest anchor.",high,
6,42,1,1.0,"The application takes text as input and has no visual sensing capability whatsoever, so it performs no part of seeing details at a distance even at the lowest anchor.",high,
1,56,0,1.0,"A perfect-information game engine has no counterparty communication, interests modeling, or persuasion capability — it does nothing for reconciling differences between people, even at level 1.",high,
7,16,0,3.4,"It can spot a known pattern buried in distracting prose (needle-in-haystack retrieval, locating a stated fact or argument form in verbose text), but it has no perceptual input at all and tokenization hides character-level or spatial embedded patterns, while recall of embedded targets degrades unreliably as distractor volume grows — so nothing like the golf-ball-in-rough or camouflaged-tank anchors is reliably attained.",medium,
2,43,0,4.0,"The agent processes an entire rendered game frame at once and can track off-center moving objects and allies/enemies under time pressure, but this is screen-bounded synthetic input with no real optical wide-field sensing, so consequential real-world discrimination at the level-6 anchor is out of reach.",medium,
6,47,0,1.0,Glare sensitivity is a physical visual ability; a text-reading question-answering system has no visual perception and performs none of this activity at any level.,high,
4,28,1,1.0,"Visual question answering produces text answers about static images and has no motor output or continuous control loop, so it cannot time any movement in anticipation of a moving object.",high,
6,49,1,1.0,The application only reads supplied text and has no audio input or ability to separate a sound source from background noise.,high,
3,5,2,1.5,"A trained vision model can only emit a ranked list of candidate labels from a fixed taxonomy for a given image; it cannot generate open-ended ideas about a topic, so it falls short even of the level 2 anchor (naming four uses for a screwdriver).",high,
8,5,1,2.0,"A translation model can only enumerate alternative renderings/paraphrases of a supplied source text (an n-best list), not generate open-ended ideas on a topic, so it stalls at the simplest enumerative anchor and cannot do level-4 free ideation.",medium,
7,52,2,1.0,"Speech Clarity is an articulatory ability requiring audible spoken output, and a text-only language model produces no speech at all, so it does nothing for this activity even at level 1.",high,
6,14,1,4.5,"It reliably retrieves words, numbers and procedural details verbatim from a passage held in its context window (matching short-term recall anchors), but it has no persistent store beyond that window and degrades on very long inputs, so it cannot 'study then recite' without the text present as level 6 requires.",medium,
6,45,0,1.0,"The system reads text passages and has no visual input or perception of color at all, so it performs none of this activity even at the level-1 anchor.",high,
7,13,0,2.0,Without external computation it handles trivial single-step arithmetic reliably but accumulates silent errors in multi-step or multi-digit calculation like balancing a ledger or computing interest.,medium,
13,27,2,1.0,Response Orientation is a psychomotor ability requiring selection and initiation of physical movements in response to signals; a conversational system has no motor output and does nothing for it even at level 1.,high,
4,41,2,4.0,"It reads clear close-range detail and answers questions about it, but character-level errors and hallucination on dense fine print—and no capacity for fine-grained defect discrimination—make level 5-6 accuracy unattainable unsupervised.",medium,
7,31,1,1.0,"A text-only language model has no limbs or actuators, so it cannot perform any physical limb movement at all.",high,
13,30,0,1.0,"A conversational AI has no hands or physical effectors, so it performs no finger, hand, or wrist movements at all, even the level-2 pencil-sharpener anchor.",high,
2,18,0,4.5,"Trained agents robustly localize themselves and other objects and navigate cluttered dynamic maps (well past the level-3 anchor), but their spatial representations are tied to the environments they were trained on and rely on game-supplied or learned egocentric cues, not the inferential dead-reckoning from indirect reference points that the level-6 anchor demands.",medium,
4,11,1,3.4,"It can group and re-group visible objects by simple perceptual attributes (size, color, shape, type) on request, but multi-criteria technical classification like level 6 depends on non-visual properties and domain taxonomies the image cannot supply, and its fine-grained/counting/spatial groupings remain error-prone enough to need checking.",medium,
13,29,0,1.0,"Reaction Time is a psychomotor ability requiring rapid hand, finger, or foot movement in response to a physical signal, and a conversational dialogue system has no effectors and performs no part of it even at level 1.",high,
12,29,2,1.0,"The application performs no physical motor response to sensory signals; it operates on text-based code tasks with no hand, finger, or foot actuation at all.",high,
4,22,2,1.0,"A visual question answering model has no physical actuators and performs no hand or arm movement at all, so it does nothing for this activity even at level 1.",high,
7,38,2,1.0,"A text-only language model has no body or actuators, so it cannot bend, stretch, twist, or reach at all, even at the lowest level.",high,
8,29,1,1.0,"A text translation model has no sensorimotor channel and performs no hand, finger, or foot response to a sensory signal at all.",high,
12,10,2,4.5,"It reliably orders code, dependencies, and build/test steps by formal rules, but on long multi-step sequences in unfamiliar large codebases (migrations, ordered refactors, deployment-critical sequencing) its error rate still requires human review before merge.",medium,
3,58,1,1.0,An object-labelling vision model has no model of people's needs and takes no helping action; it does not perform service orientation even at the level-2 anchor.,high,
11,15,1,4.0,"It rapidly recognizes structure and applicable methods in partially specified or messily presented formal problems (level 3-4 style closure), but it does not reliably perform consequential perceptual synthesis of noisy real-world signal data into an actionable read (level 5), and its rapid pattern guesses on unfamiliar or ambiguous inputs are frequently wrong in ways it does not flag.",medium,
9,53,0,1.2,"The pipeline outputs a verbatim text transcript and models no speaker affect, intent, or interpersonal dynamics, so it cannot even reliably notice that a speaker is angry, let alone explain why.",high,
2,53,0,1.3,"Game agents at best do statistical opponent modeling (predicting adversary moves from observed behavior), which never amounts to recognizing another agent's affective or motivational state or why it arose, so even the level-2 anchor of noticing customers are angry from waiting is out of reach.",high,
12,19,0,2.5,"The agent reasons over text and abstract code structure, so it can only weakly analogize spatial rearrangement (e.g., anticipating a codebase's shape after a refactor) and cannot reliably interpret diagrams or imagine physical/visual configurations as the level-4+ anchors require.",medium,
1,45,0,1.0,"The agent operates on symbolic, pre-encoded board states rather than visual input, so it performs no color matching or discrimination at all — at most it distinguishes abstract 'black/white' tokens, which is not visual perception.",high,
10,22,0,1.0,"The application is purely digital and has no physical actuators, so it cannot hold or steady a hand or arm at any level.",high,
3,22,0,1.0,"An image-labelling model has no actuators and performs no physical hand or arm movement at all, so it cannot execute even the level-1 steadiness task.",high,
2,3,2,1.0,"A trained game-playing agent emits control actions, not speech, and produces no spoken communication of information or ideas at all.",high,
9,16,1,4.0,"Modern ASR reliably pulls known lexical/phonetic patterns out of moderate background noise and accent variation, but degrades on heavily overlapped 'cocktail-party' speech, far-field reverberation and low-SNR crosstalk, so it does not reach the near-perfect detection of a faint pattern in dense camouflage implied at levels 5-6.",medium,
11,11,1,5.3,"It fluently generates and applies multi-criteria grouping schemes (case splits, taxonomies, classification by several technical properties), but at the level-6-and-above end — exhaustive, provably complete classifications over novel technical domains — it can silently omit or mis-assign cases, so an expert must verify before the scheme is relied on.",medium,
6,23,0,1.0,"A text-reading model has no hands, actuators, or any physical embodiment, so it cannot grasp or manipulate objects at all, even at the level-1 anchor.",high,
1,18,0,1.5,"The agent reasons over an abstract, fully-observed symbolic board with no body, viewpoint, or physical environment, so it never locates itself relative to surroundings; at best it indexes fixed coordinates in a given representation, falling short even of the level-2 map-reading anchor's spatial transfer to a real space.",high,
12,37,2,1.0,"The application is a purely software-based system with no body or actuators, so it performs no physical bending, stretching, twisting, or reaching at all.",high,
1,9,1,3.5,"Its pattern-formation is confined to a closed, fixed-rule state space learned by self-play; it cannot combine heterogeneous, noisy real-world evidence into novel general conclusions as the level 4-6 anchors require.",medium,
3,55,0,1.0,"A vision model that assigns labels to objects in images performs no communicative or interpersonal act at all, so it cannot persuade anyone even at the lowest anchor.",high,
4,21,1,2.2,"It fuses two static information sources (image plus question) in a single pass but never monitors concurrent, time-evolving streams or interleaves ongoing tasks, so it cannot do real-time attention-switching like the level-3 driving anchor.",medium,
4,32,2,1.0,"A visual question answering model has no physical actuators and exerts no muscle force whatsoever, so it performs nothing on this activity even at level 1.",high,
13,24,2,1.0,"A conversational system has no hands or physical actuators, so it performs no finger manipulation at any level.",high,
7,25,0,1.0,"A text-only language model has no motor actuators or control interface, so it cannot make any physical control adjustments even at the dimmer-switch level.",high,
6,3,2,1.5,"The system only reads a supplied passage and emits written answers; it produces no speech and conducts no spoken interaction, so even the level-2 anchor (handling a phone call) is beyond it.",high,
11,50,2,1.0,"The application is a text-based formal reasoning system with no auditory input or spatial hearing capability, so it performs no sound localization at all.",high,
3,24,1,1.0,"A vision model outputs labels and has no hands or actuators, so it performs no physical manipulation at all, even at level 1.",high,
13,12,2,2.8,"A dialogue system can reliably talk through everyday arithmetic and suggest which formula applies, but unsupervised selection and execution of consequential multi-step calculations (e.g., profit-based bonus computation) is undermined by silent arithmetic and setup errors, and math is incidental rather than a validated function of the conversational system.",medium,
4,4,1,3.5,"It produces clear, fluent answers and descriptions about images, but its written output is short, reactive, and question-bounded rather than extended, audience-tailored documents built on sustained argument, and hallucinated visual detail means the text cannot be relied on unsupervised where the writing carries consequence.",medium,
13,48,2,2.2,"Speech-front-end processing reliably detects sound presence, voice activity and speaker/prosodic pitch differences in speech, but the system has no capability for non-speech acoustic discrimination tasks like diagnosing an engine by ear or judging fine intonation for tuning.",medium,
12,4,1,4.5,"It reliably produces clear, well-structured short-form technical prose (commit messages, PR descriptions, docstrings, code comments) that reviewers understand, but it cannot be trusted unsupervised for sustained, authoritative long-form documentation or design rationale, where it sometimes misdescribes what its own patch actually does.",medium,
4,4,0,3.4,"VQA output is a grounded answer or description about an image \short short paagraph or paragraph-length report, clearly written but not the structured, audience-tailored, consequence-bearing document that the level-4 anchor requires.",medium,
9,57,0,1.0,"A transcription pipeline only converts audio to text; it neither conveys instructional content nor adapts explanation to a learner, so it performs no part of teaching even at the simplest level.",high,
3,37,1,1.0,"A vision model has no body or actuators and performs no physical bending, stretching, or reaching whatsoever.",high,
11,12,1,5.5,"It can select correct methods and construct multi-step derivations for hard, well-posed problems, but on level-6-style open-ended modeling and research problems it still silently invents lemmas or mis-specifies assumptions often enough that a human must verify before the result can be acted on.",medium,
11,49,2,1.0,"The system operates on text/symbolic problem input and performs no auditory processing whatsoever, so it cannot isolate a sound source at even the lowest level.",high,
11,20,1,5.0,"It sustains long multi-step derivations without fatigue and largely ignores irrelevant context, but coherence degrades over very long chains and it remains measurably derailed by distracting or misleading premises, falling short of the level-6 anchor's sustained deep study amid heavy interference.",medium,
4,23,2,1.0,"Visual question answering is a purely perceptual-linguistic system with no actuators or physical manipulation capability, so it performs no manual dexterity at all, even at level 1.",high,
1,13,1,1.5,"Arithmetic occurs only internally and incidentally (material counts, stone/score tallies, evaluation sums) with no general-purpose numeric interface, so it cannot be handed multi-step applied calculations like balancing accounts or computing interest.",medium,
5,35,1,1.0,"An image generation model has no body and performs no physical trunk-supporting work at all, so it does nothing for this activity even at level 1.",high,
4,37,1,1.0,"Visual question answering is a purely software perceptual-linguistic system with no body or actuators, so it cannot bend, stretch, twist, or reach at all.",high,
9,5,0,1.0,"A transcription pipeline only maps audio to text and generates no ideas of its own, so it performs none of this activity even at the lowest anchor.",high,
7,9,1,4.5,"It can synthesize scattered facts into plausible general conclusions in text, but without tools or grounding it hallucinates premises and cannot be trusted unsupervised for consequential level-6 inferences like diagnosing from many lab results.",medium,
9,44,0,1.0,Speech recognition processes audio into text and has no visual input or spatial distance judgment capability whatsoever.,high,
6,7,0,3.0,"It can flag explicit contradictions, missing steps, or stated warning signs within a supplied passage, but it only sees the text handed to it, has no view of the underlying situation, and its judgments about subtler implied trouble carry enough misses and false alarms to need review.",medium,
2,5,2,2.5,"The agent only enumerates candidate actions within a fixed, pre-specified game action space via search or policy sampling; it cannot produce an open-ended list of ideas about an arbitrary topic, which is what levels 4 and above require.",medium,
5,56,0,1.0,"An image synthesis model has no interlocutors, no interests to reconcile, and no capacity to make or accept commitments, so it performs no part of negotiation even at the lowest anchor.",high,
6,34,0,1.0,"A text-reading model has no body or actuators, so it cannot exert any muscle force to jump, sprint, or throw at any level.",high,
12,54,0,2.0,"The agent works solo on a single issue and only ""coordinates"" by conforming to existing code conventions and the project's test suite; it does not negotiate, hand off, or re-plan around other agents' or people's concurrent actions, so anything above simple rule-driven fitting-in (level 2) is out of reach.",medium,
3,53,0,1.4,"Labelling objects (or even facial expressions) in an image yields no inference about why people react as they do, so it falls short of even the level-2 anchor's causal reading of a social situation.",high,
13,43,0,1.0,"A conversational dialogue system has no visual field at all, so it cannot detect objects or motion to the side of a forward gaze even at the simplest level.",high,
2,39,2,1.0,"A game-playing agent has no body and never coordinates whole-body movement, so it performs nothing on this activity even at level 1.",high,
8,30,2,1.0,"A translation model has no physical actuators and performs no finger, hand, or wrist movements at all, so it does nothing for this activity even at level 1.",high,
2,43,1,4.0,"Game agents do track off-center objects and teammate/enemy positions across the frame while acting under time pressure (the level-4 analog), but they operate only on rendered game frames with no real optical field of view, so consequential real-world peripheral detection like the level-6 air-combat anchor is out of reach.",medium,
12,56,2,1.0,"The system works alone on code and tests; it never brings parties together or reconciles competing interests, so it performs no negotiation even at the level-2 anchor.",high,
13,28,2,1.0,"A conversational system has no physical actuators or motion-tracking control loop, so it performs no rate-control activity at all even at level 1.",high,
12,29,1,1.0,"The application has no sensorimotor channel at all \u2014 it performs no physical hand, finger, or foot response to any sensory signal, so it does nothing for this activity even at level 1.",high,
12,41,1,1.0,"The system ingests code and issue text as digital tokens rather than through any visual sensing channel, so it does not perform the physical activity of resolving fine detail at close range at all.",high,
11,18,2,1.0,"The system is disembodied and has no sensory or positional awareness of an environment, so it cannot know its own location relative to surroundings at even the lowest anchor; it can only compute navigation arithmetic from numbers supplied to it.",high,
4,45,1,2.5,"It reliably names and matches salient, well-separated colors (laundry-sorting difficulty), but fine shade/brightness distinctions and color-tracking across cluttered scenes under variable lighting are unreliable, so consequential tasks like tracing color-coded circuits cannot be left unsupervised.",medium,
12,38,2,1.0,"The application is a disembodied software patching system with no body or physical actuators, so it performs no bending, stretching, twisting, or reaching at any level.",high,
1,39,1,1.0,"A board-game search agent has no body and performs no physical movement whatsoever, so it does nothing for whole-body coordination even at level 1.",high,
3,7,1,3.0,"It can flag visible anomalies (defects, missing or damaged parts) from appearance alone, but cannot integrate context, trends, or non-visual cues to infer that something is likely to go wrong, and its diagnostic-grade judgments (e.g., early disease signs) require human confirmation.",medium,
13,37,1,1.0,"A conversational AI system has no body or actuators, so it cannot bend, stretch, twist, or reach at all — it performs nothing for this physical activity even at level 1.",high,
13,57,1,4.4,"It can reliably explain and walk someone through procedures and software in dialogue, but cannot physically demonstrate, observe and correct a learner's actual performance, or be trusted on proprietary/high-stakes procedures where a hallucinated step would cause real harm.",medium,
12,36,2,1.0,Stamina is a physical cardiovascular capacity; a software-patching AI has no body and performs none of this activity even at level 1.,high,
12,40,1,1.0,"The application is a disembodied software agent with no physical body, so it performs no balance-related activity at all.",high,
1,36,0,1.0,"A board-game agent has no body and performs no physical exertion at all, so it does nothing for stamina even at level 1.",high,
9,8,2,1.7,"The pipeline only applies statistical acoustic and language constraints to disambiguate words; it draws no explicit conclusions from general rules about a problem, so it barely reaches the trivial common-sense inference of level 2.",high,
10,46,2,1.0,Night Vision is a human sensory-physiological capacity requiring low-light visual perception of the physical world; a digital agentic system has no eyes or embodied presence and does nothing for this activity even at level 1.,high,
13,38,1,1.0,Dynamic Flexibility is a physical bending/stretching/reaching ability; a conversational system has no body and performs none of it even at level 1.,high,
10,3,1,3.0,"The system is defined around digital tool use, code and browsing rather than speech; bolted-on voice output can handle scripted transactional calls (level 2-3) but it does not reliably conduct real-time, audience-adaptive spoken explanation like directing a lost motorist or teaching a concept to listeners.",medium,
4,24,2,1.0,"Visual question answering is a purely perceptual-linguistic model with no actuators or hands, so it performs no finger manipulation at all, even at level 1.",high,
2,2,1,1.5,"Game agents map pixel patterns (including HUD glyphs) to actions without extracting meaning from language, so they cannot reliably comprehend even simple written statements like a highway sign, let alone written rules or documentation.",high,
2,23,2,2.5,"The agent emits control commands directly into the game (fast, precise, high-APM) but has no hands or effectors, so it never physically grasps, orients, or assembles real objects with variable shape, weight, or compliance as the level-4+ anchors require.",medium,
2,46,0,1.0,"The agent consumes digitally rendered frames or game state rather than sensing real-world light, so it never performs low-light visual perception at all.",high,
10,48,0,1.0,"The application operates on text, code, and digital interfaces and has no auditory input channel, so it does not detect or discriminate sounds at all, even at the level of noticing an alarm.",high,
1,28,1,1.0,"Board-game agents act on discrete, static, turn-based states and have no continuous motor output or moving object to track, so they do nothing for rate control even at level 1.",high,
8,34,2,1.0,"A translation model is pure software with no body or actuators, so it exerts no muscle force at any level.",high,
9,53,1,1.2,"The pipeline only converts acoustic signal to word strings; it makes no inference about speakers' emotional states or the reasons behind them, so it barely registers even the level-2 anchor of noticing customer anger.",high,
7,21,2,2.5,"The model can interleave several textual information sources and constraints within one pass, but it has no real-time perceptual channels and no ability to monitor concurrent live streams and switch attention among them as levels 3 and above require.",medium,
11,1,1,3.0,"The system as defined ingests written problem statements and has no speech input, so it can only approximate oral comprehension via transcribed text; it cannot follow live spoken instruction, disfluent explanation, or lecture audio with diagrams and verbal asides at the level-6 anchor.",medium,
3,54,1,1.0,"An image-labelling model has no model of other agents' actions and takes no actions to adjust, so it performs no part of coordination even at level 1.",high,
7,49,2,1.0,"A text-only language model receives no acoustic input at all, so it cannot attend to any sound source, distracting or otherwise.",high,
9,44,2,1.0,"A speech-to-text pipeline processes audio only and makes no visual or spatial distance judgments whatsoever, so it does nothing for depth perception even at level 1.",high,
2,30,0,3.5,"The agent emits rapid repeated discrete actions in software (functionally replacing a gamer's high-APM keypresses), but it has no physical effectors, so it cannot perform any anchor task requiring actual finger/hand/wrist manipulation of objects outside the game's input API.",medium,
5,47,0,1.0,Glare sensitivity is a human visual perception ability requiring physical sight under bright lighting; an image-generation model performs no perception at all and does nothing for this activity even at level 1.,high,
3,17,1,5.8,"Trained vision models match or beat humans on fast, high-throughput visual comparison and defect sorting within their training distribution (the level 6 assembly-line anchor), but degrade unpredictably on novel defect types, unusual occlusion or lighting shifts, so fully unsupervised operation still requires a narrow, controlled visual domain rather than open-ended perceptual matching.",medium,
4,40,1,1.0,"Visual question answering is a disembodied perceptual-linguistic system with no body or actuators, so it cannot maintain or regain physical balance at any level.",high,
8,3,2,3.5,"It is a text-to-text model with no speech output or interactive audience adaptation, and it only re-expresses supplied content rather than formulating explanations for a listener, so it cannot be substituted for a person orally instructing or explaining beyond the simplest scripted transactional utterances read from its output.",medium,
3,37,2,1.0,"Image recognition is a purely perceptual software system with no body or actuators, so it cannot bend, stretch, twist, or reach at any level.",high,
12,31,0,1.0,"The application is a disembodied software agent with no limbs or physical actuation, so it performs no limb movement at any level.",high,
7,41,1,1.0,"A text-only language model has no visual input at all, so it cannot resolve any near-range visual detail even at the simplest anchor level.",high,
5,4,0,2.0,"The model outputs pixels, not prose: it can render short strings of legible text inside an image (a note, a sign, a label) but cannot compose, structure or sustain written communication beyond a phrase, so anything at or above the job-recommendation anchor is out of reach.",medium,
4,23,1,1.0,"A visual question answering model has no hands or actuators and performs no physical grasping or manipulation whatsoever, so it does nothing for this activity even at level 1.",high,
4,52,2,1.0,"The measured object is a multimodal model that emits text answers about images and produces no spoken output at all, so it does not perform vocal articulation even at the bingo-caller level.",high,
3,54,2,1.0,"A trained vision model only assigns labels to image content; it has no model of other agents' actions and cannot adjust its behavior in relation to them, so it performs none of this activity even at level 1.",high,
2,58,0,1.0,"A game-playing agent optimizes its own in-game objectives and has no representation of human needs or any channel for assisting people, so it performs no service-oriented activity even at the level-2 anchor.",high,
3,19,2,1.5,"A labelling model only names what is already visible; it produces no representation of an object's appearance after movement or rearrangement, so even the level-2 anchor's simple mental transformation is outside its output space (invariance to pose during recognition is not imagining a new configuration).",high,
3,25,1,1.0,"Image recognition only assigns labels to visual content and actuates no machine or vehicle controls, so it performs none of this psychomotor activity even at the dimmer-switch level.",high,
12,33,2,1.0,"The application is a disembodied software agent with no physical actuators, so it cannot exert muscle force at all, even at the level-2 anchor of trimming a bush.",high,
2,11,0,2.8,"Game agents implicitly group entities and states along several learned dimensions (threat, value, role) within their trained domain, but they cannot articulate or generate alternative categorization schemes for new purposes or transfer them outside the game they were trained on.",medium,
5,22,1,1.0,"An image-generation model has no physical actuators, so it cannot hold or move a hand or arm at all, even at the level of lighting a candle.",high,
