ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
7,74,2,0.3,"A text-only model can draft job descriptions, screen resumes, generate interview questions, and summarize candidate materials, but the core acts of interviewing, judging fit, and making hiring/promotion decisions depend on live social interaction, organizational context, and accountability the model cannot supply.",medium,,71,117,1483,0
9,60,0,0.35,"Speech recognition aids the channel of workplace communication—dictation of emails, meeting transcription, captioning calls—but it only converts speech to text and does not compose messages, tailor content to audience, or exercise the social judgement that giving information to supervisors and subordinates requires.",medium,,90,232,1460,0
5,67,0,0.05,"Coordinating group work depends on interpersonal negotiation, task allocation and real-time social judgement; an image synthesis model contributes nothing beyond incidental visual aids (e.g., mockups or diagrams) that might lubricate shared understanding.",high,,65,155,1494,0
3,66,0,0.12,"Serving customers and receiving guests is interpersonal, real-time and socially judged; image recognition contributes only peripherally (e.g., identifying returning guests, cashierless checkout, visual queue monitoring) and cannot perform the interaction itself.",high,,86,156,1474,0
10,74,1,0.45,"Agentic systems can autonomously run the digital pipeline of staffing—posting reqs, sourcing and screening candidates, parsing resumes against criteria, coordinating scheduling and ATS/HRIS workflows, drafting offer paperwork—but the decisive sub-tasks (conducting interviews, judging fit and potential, negotiating, promotion decisions with accountability and legal exposure) rest on social judgment and human authority it cannot assume.",medium,,71,337,1550,0
10,75,1,0.6,"Much of resource monitoring is digital data work — pulling ledger/ERP data via APIs, reconciling spend against budgets, flagging variances, and generating reports — which agentic execution handles well end-to-end; but the controlling half depends on delegated authority, accountability, and organizational judgement about tradeoffs that the agent cannot own.",medium,,66,270,1550,0
5,65,0,0.03,"Conflict resolution depends on real-time interpersonal reading, emotional regulation, and verbal bargaining; a text-to-image generator produces no dialogue, no assessment of parties' interests, and no social judgement, offering at most incidental visual aids in a mediation setting.",high,,87,173,1494,0
2,70,1,0.1,"Game agents coordinate concurrent objectives and even multi-agent teamwork, but that is peer policy coordination inside a simulated environment; it does not transfer to setting performance standards, monitoring human staff, or motivating them, which depend on social judgement and interpersonal context the application never touches.",high,,80,239,1483,0
6,61,1,0.4,"Reading comprehension supports the text-based portion of external communication (understanding incoming customer/government correspondence, extracting relevant details, and drafting evidence-grounded written replies), but it does not handle in-person or telephone exchange, relationship management, or the social and representational judgement central to representing an organization.",medium,,102,125,1544,0
11,60,2,0.15,"The application derives answers rather than conveying information to colleagues; it only indirectly helps by producing written technical explanations that a person might pass on, and does nothing for the interpersonal, multi-channel, context-dependent exchange at the core of this ability.",medium,,90,182,1597,0
12,68,0,0.08,"Building mutual trust and cooperation is an interpersonal, socially embedded activity requiring presence and relational judgement; an autonomous code-patching agent touches none of its core sub-tasks, offering at most indirect relief by absorbing routine engineering work.",high,,65,158,1547,0
13,63,1,0.45,"Conversational AI can carry the emotional-support, reassurance, check-in, and information-giving portions of caring work, but the hands-on personal assistance and physical medical attention at the core of this activity require embodied presence and judgement it cannot supply.",medium,,82,218,1503,0
11,67,0,0.05,"Coordinating group work is a social-organizational task requiring interpersonal influence, real-time negotiation and context about people; a formal reasoning engine touches it only incidentally (e.g., scheduling or task-sequencing logic), not its core interpersonal sub-tasks.",high,,65,154,1597,0
11,59,1,0.7,"Deriving and then explaining what a formal result or scientific finding means, and how it applies, is directly within a reasoning system's output modality (text/symbolic explanation), so it strongly supports interpretation and translation of technical information; it weakens where interpretation depends on audience-specific context, tacit organizational needs, or non-formal domains.",medium,,64,134,1614,0
3,60,2,0.05,"Image recognition labels visual content and does not generate, transmit, or interpret interpersonal messages; at best it could tag images shared in a communication, which is peripheral to the core task of conveying information to colleagues.",high,,90,94,1462,0
10,69,2,0.5,"Agentic scaffolding can autonomously assemble curricula, generate and deploy course materials, build exercises and run interactive digital tutoring loops with error recovery, but identifying learners' educational needs and live, socially attuned instruction depend on in-person observation and judgement it cannot supply.",medium,,76,333,1533,0
8,73,2,0.2,"Translation only helps administrative work where documents or correspondence cross language boundaries; the core sub-tasks of filing, form processing, record-keeping and scheduling are largely language-internal and unaffected by a translation model.",medium,,71,169,1439,0
5,64,2,0.35,"Generated imagery is a real persuasive asset (ad creative, product mockups, pitch visuals) so it supports the content-production side of influencing, but the core sub-tasks of selling — reading a specific counterpart, adapting arguments in real time, negotiating and closing — are interactive and socially situated, which the model cannot execute.",medium,,70,242,1482,0
11,68,1,0.05,"Team building rests on interpersonal trust, social presence, and situated relational judgement; a formal reasoning engine touches none of these core sub-tasks beyond incidental help in structuring a problem-solving session.",high,,65,92,1614,0
1,62,0,0.03,"A perfect-information board-game agent operates on discrete formal states with no model of human partners, trust, rapport or ongoing social exchange, so it contributes essentially nothing to building or sustaining cooperative working relationships.",high,,78,125,1538,0
11,70,0,0.05,"Formal derivation of proofs and scientific answers offers essentially nothing for the interpersonal, contextual work of setting standards, monitoring people, and motivating them; at most it could inform quantitative performance metrics.",high,,80,95,1597,0
4,59,0,0.5,"VQA converts visual content into natural-language explanations, which directly covers the 'explain what this shows' sub-task for image-based information (charts, diagrams, scenes), but it is confined to visual inputs and short answers rather than sustained, audience-tailored interpretation of arbitrary information and its uses.",medium,,64,308,1494,0
9,63,1,0.15,"Caring work is dominated by physical presence, emotional judgement and hands-on personal assistance; transcription only indirectly helps by capturing spoken requests, easing documentation, or aiding communication with hearing-impaired clients.",medium,,82,194,1460,0
2,65,2,0.05,"Game-playing agents optimize actions in a perceptual-motor loop and lack the social judgement, language-based persuasion, and grievance-handling context that negotiation requires; any multi-agent coordination is implicit team play, not explicit dispute resolution with humans.",high,,87,198,1465,0
1,72,1,0.1,"A board-game agent outputs moves in a closed rule system; consultation requires eliciting ill-defined client needs, domain knowledge transfer, and persuasive interpersonal communication, none of which the agent performs, leaving only a loose analogy to strategic planning.",high,,77,164,1529,0
6,72,1,0.4,"Extracting and combining evidence from supplied documents (specs, policies, technical manuals) underpins the research and question-answering side of advising, but consultation also requires domain expertise beyond the passage, situational judgement about a client's context, and persuasive interpersonal delivery that passage-grounded QA does not touch.",medium,,77,332,1544,0
7,71,0,0.45,"A bare language model can explain concepts, critique submitted work, generate practice exercises and draft development plans, which covers the instructional side of coaching; but diagnosing an individual's developmental needs depends on sustained observation, relational trust and social judgement it cannot access, so it supports only part of the core loop.",medium,,83,253,1488,0
5,68,1,0.05,"Team development rests on interpersonal trust, social judgement and sustained relational interaction; a text-to-image generator touches none of these core sub-tasks, offering at most incidental visual aids for team communication.",high,,65,146,1489,0
5,59,2,0.38,"Image synthesis can render explanatory visuals
infographic-style scenes, illustrations, diagrams	hat helthat make an interpretation legible to an audience, but the core work of extracting what information means and how it applies is conceptual and verbal; the model composes pictures from an interpretation already supplied in the prompt rather than producing one.",medium,,64,299,1482,0
7,69,1,0.6,"Text generation directly executes major sub-tasks like drafting curricula, lesson plans, explanations, exercises and assessments, and can tutor interactively in writing; but diagnosing individual learners' needs, sustaining engagement, and physical/classroom instruction depend on context and social presence the model alone lacks.",medium,,76,258,1515,0
9,71,1,0.1,"Speech recognition only transcribes spoken audio; it can produce records of coaching conversations as a peripheral aid but does not identify developmental needs, tailor feedback, or provide the sustained relational judgement the ability requires.",high,,83,98,1460,0
5,74,2,0.02,"Image synthesis contributes nothing to the core tasks of recruiting, interviewing, evaluating and selecting people; at most it could produce incidental recruitment marketing visuals.",high,,71,86,1482,0
8,68,1,0.15,"Team building rests on interpersonal trust, social judgement and sustained presence, none of which a translation model performs; it only offers indirect help by removing language barriers in multilingual teams' communication.",high,,65,146,1445,0
1,60,1,0.03,"A board-game agent produces moves in a closed rule system and has no natural-language generation, social context modeling, or channel handling, so it cannot perform any core sub-task of conveying information to colleagues by phone, email, writing, or in person.",high,,90,140,1529,0
12,59,2,0.5,"The system must comprehend issue reports, code and test output and render them into patches plus commit/PR explanations, which covers technical translation of information into usable form; but the ability's core of tailoring explanations to a specific audience's needs and context is only incidental to autonomous patching.",medium,,64,303,1497,0
13,68,2,0.25,"Dialogue systems can coach a manager, draft team communications, or facilitate check-ins, but building mutual trust and cooperation depends on sustained interpersonal relationships, social standing and embodied presence within a real team, which the conversational agent cannot occupy.",medium,,65,244,1477,0
7,60,0,0.6,"Language models can draft, rephrase, summarize and tailor written and email communications to different audiences, covering a large share of this activity's codifiable output, but they cannot handle telephone or in-person exchange, real-time turn-taking, or the relational and organizational judgement that governs what to tell whom.",medium,,90,235,1488,0
9,59,2,0.3,"ASR converts spoken input into text, which is a useful front end for interpreting or relaying speech to others, but the model itself does no explanation, paraphrasing, or contextual sense-making of what the information means or how it can be used.",medium,,64,267,1439,0
7,74,1,0.4,"The model can draft job postings, screen and summarize r
text r
aut
resumes, generate interview questions and structured evaluation rubrics, and write offer or promotion communications, but the core judgement acts 
true selection, live interviewing, and organizational fit decisions rest on social presence, context and accountability it cannot supply.",medium,,71,284,1515,0
13,59,1,0.8,"Explaining what information means and how it can be used is largely a language-in, language-out task that conversational systems execute directly — clarifying jargon, translating, tailoring explanations to a listener's inferred understanding, and iterating via follow-up questions; limits come from domain grounding and accountability for correctness rather than from the communicative act itself.",medium,,64,174,1503,0
8,61,1,0.5,"Translation directly enables the written/email portion of external communication across language barriers and can render register and idiom for customer- or public-facing messages, but it only converts content others compose and cannot handle the representational judgement, relationship management, or in-person and telephone presence that this activity centrally involves.",medium,,102,251,1445,0
11,61,2,0.1,"External representation depends on relational, contextual and social judgement plus in-person/phone presence; a formal reasoning engine only indirectly helps by supplying derived technical content for occasional expert communications.",high,,102,87,1597,0
11,70,2,0.1,"Formal reasoning over derivable problems does not address the interpersonal, contextual work of setting standards, monitoring people, and motivating them; at most it indirectly informs quantitative performance targets or analytic feedback.",high,,80,95,1597,0
5,61,1,0.2,"Image generation can produce visual assets (marketing graphics, illustrations for presentations or public-facing materials) that aid outward messaging, but the ability's core is interactive, context-dependent exchange and representation of the organization in person, by phone or in writing, which the model does not perform.",medium,,102,204,1489,0
5,63,0,0.05,"Personal assistance and caregiving are physically embodied, interpersonal, and judgement-laden; synthesising images touches none of these core sub-tasks, offering at most marginal aid such as visual communication aids or art-therapy prompts.",high,,82,166,1494,0
10,68,1,0.12,"Building mutual trust and cooperation among people depends on sustained interpersonal presence, social judgement and relational credibility, none of which a digital agent executing multi-step tool/code tasks can supply; at most it can automate peripheral logistics like scheduling, drafting team communications, or tracking collaboration workflows.",high,,65,199,1550,0
7,62,0,0.25,"Language modeling can draft tactful messages and offer coaching on social dynamics, but the core work of building and sustaining trust requires embodied presence, reciprocal history, and real social stakes the model neither holds nor observes.",medium,,78,259,1488,0
10,71,0,0.3,"Agentic systems can generate training materials, review a person's work products (e.g., code, drafts) and produce personalized practice plans, but the ability's core—diagnosing an individual's developmental needs through sustained relationship, motivating, and adapting mentorship socially—is not what autonomous digital task execution targets, and the scaffolding adds little beyond what plain generation offers here.",medium,,83,373,1562,0
13,71,0,0.5,"Coaching is delivered largely through dialogue 



explaining, questioning, giving feedback, motivating 



which a conversational system can do well, but diagnosing developmental needs typically requires observing actual performance, longitudinal context, and relational trust that a dialogue interface only partially captures.",medium,,83,281,1496,0
6,64,1,0.2,"Passage-grounded QA can help digest customer documents, objections, or contract text to inform a pitch, but persuasion's core—reading a counterpart in real time, building rapport, adapting tone, and closing—depends on social judgment and interaction the application does not perform.",medium,,70,264,1544,0
12,63,0,0.05,"Coding agents that patch repositories operate on text artifacts and test suites; they provide no personal presence, physical care, or interpersonal emotional support, and at most indirectly enable tools others might use in caregiving settings.",high,,82,138,1547,0
3,65,0,0.02,"Conflict resolution and negotiation rest on social judgement, dialogue, and reading interpersonal context; labelling objects in still images contributes essentially nothing to these tasks.",high,,87,83,1474,0
5,69,1,0.25,"Image generation can produce illustrations, diagrams and visual aids that enrich training materials, but the core sub-tasks of assessing learners' educational needs, structuring curricula, and interactively instructing depend on social judgement and verbal/contextual interaction the model does not perform.",medium,,76,194,1489,0
5,67,1,0.1,"Coordinating group work depends on interpersonal negotiation, scheduling, monitoring and social judgement; an image synthesiser touches none of these core sub-tasks, offering at most incidental visual aids to support shared understanding.",high,,65,147,1489,0
12,71,0,0.2,"The application autonomously produces code patches rather than diagnosing a person's skill gaps or tailoring feedback; any developmental benefit is incidental (e.g., a junior engineer learning from a worked patch or review comment), and it does nothing for the relational judgement and ongoing mentoring core to this ability.",medium,,83,228,1547,0
10,63,0,0.15,"Core sub-tasks require physical presence, hands-on personal care, and embodied emotional attunement, none of which a digital agent can perform; it can only indirectly help via logistics, scheduling, reminders, or surfacing care information.",high,,82,165,1562,0
3,59,0,0.15,"Image recognition outputs object labels, which can supply raw visual facts to be interpreted, but it does not translate, contextualise, or explain what information means or how it can be used for an audience.",medium,,64,155,1474,0
3,61,0,0.05,"External communication is a language- and relationship-driven task; static image labeling contributes nothing to composing messages or representing an organization, offering at most trivial help such as tagging visual content used in outreach materials.",high,,102,90,1474,0
12,72,1,0.4,"An autonomous patch-writing agent implicitly encodes technical expertise about codebases and can surface diagnoses that inform advice, but the ability's core work is interactive, context-laden guidance to management and stakeholders, which the application does not perform; support is indirect and partial.",medium,,77,114,1531,0
12,63,1,0.02,"Autonomous code-patching in a repository involves no personal presence, emotional attunement, or physical caregiving, so it cannot execute any core sub-task of assisting and caring for others.",high,,82,84,1531,0
3,64,1,0.05,"Persuasion depends on social judgement, dialogue and rapport, none of which a still-image labeling model performs; at most it feeds indirect signals (e.g., product or customer imagery for targeting) into a sales process.",high,,70,154,1486,0
10,71,2,0.2,"Agentic execution can produce training materials, set up practice environments, or track performance data as a byproduct of doing digital tasks, but the core work of diagnosing an individual's developmental needs and sustaining a motivating mentoring relationship is interpersonal and outside what this task-completing scaffolding does.",medium,,83,279,1533,0
4,60,0,0.2,"VQA outputs natural-language answers, so it can supply visual information that a person then relays, but it does not handle the interpersonal, contextual, and channel-specific work of informing supervisors, peers, or subordinates by phone, email, or in person.",medium,,90,285,1494,0
6,65,2,0.2,"Extracting and combining evidence from supplied documents can help a negotiator digest complaints, contracts, or grievance files, but the ability's core work is real-time interpersonal bargaining, emotional judgement, and concession-making, which passage-based question answering does not perform.",medium,,87,212,1524,0
7,63,0,0.2,"A text-only model can offer emotional support, advice and reassurance in conversation, but the ability's core tasks—hands-on personal assistance, medical attention, and embodied presence with patients or customers—require physical action and situated social judgement the model cannot execute.",medium,,82,171,1488,0
12,67,1,0.1,"Coordinating others is a social-managerial task requiring interpersonal influence, negotiation and real-time group awareness; an autonomous patch-writing agent operates on code artifacts alone and only indirectly touches coordination (e.g., reducing handoffs or clarifying task decomposition in issue-driven workflows).",high,,65,223,1531,0
7,72,0,0.6,"The model can generate expert-sounding technical, systems, and process guidance, explain tradeoffs, and draft recommendations for management, covering much of the analytic and communicative core; but without tool or data access it cannot ground advice in an organization's actual systems, and the relational, accountable, negotiated side of consulting engagements remains outside it.",medium,,77,288,1488,0
1,71,1,0.15,"Engines can flag errors and show stronger moves, which functions as narrow skill feedback within the game itself, but they diagnose no developmental needs, give no explanation, motivation, or interpersonal mentoring, and transfer nothing to coaching in other domains.",medium,,83,285,1529,0
6,60,0,0.35,"Extracting and summarizing information from supplied documents helps prepare and answer written or email queries, but the ability centers on interpersonal exchange across telephone and in-person channels with social judgement, which passage-based QA does not touch.",medium,,90,216,1526,0
2,64,0,0.05,"Game-playing agents optimize actions in a simulated environment and do not model or persuade human interlocutors; any transfer to changing people's minds is incidental (e.g., adversarial bluffing in competitive play) rather than a core capability.",high,,70,103,1488,0
12,70,2,0.1,"An autonomous coding agent operates on code and tests, not on people; it offers no capacity for setting performance standards, monitoring human subordinates, or motivating them, with only incidental spillover (e.g., freeing manager time or surfacing code-quality signals that could inform feedback).",high,,80,239,1497,0
7,75,2,0.25,"A text-only model can draft budget narratives, explain cost-control policies, and reason about spending scenarios, but the core tasks—tracking actual expenditures, reconciling numeric records, and authorizing or restraining spend—require live financial data, calculation reliability, and organizational authority that a standalone LM lacks.",medium,,66,231,1483,0
12,74,1,0.05,"Staffing is a social-judgement and interpersonal task (interviewing, selecting, promoting) with no overlap with code-patching; at most it indirectly reduces headcount needs or could inform technical screening criteria.",high,,71,95,1531,0
12,63,2,0.03,"Autonomous code-patching in a repository involves no personal presence, emotional attunement, or physical caregiving; at most it could build software used in care settings, which is indirect at best.",high,,82,118,1497,0
4,72,1,0.25,"Consultation and advice rests on domain expertise, social judgement, and dialogue with stakeholders; VQA only contributes where the advice hinges on interpreting images or diagrams (e.g., equipment photos, schematics), which is a narrow slice of the ability's core tasks.",medium,,77,194,1487,0
11,61,0,0.05,"External representation depends on relational judgement, audience awareness and often in-person or verbal exchange; a formal reasoning engine contributes almost nothing beyond occasionally supplying technical content to be communicated.",high,,102,91,1597,0
6,59,2,0.7,"The application's core loop—locating relevant evidence in a supplied text and combining it into an answer—directly performs the extraction-and-explanation part of interpreting information for others, though it does not handle audience calibration, non-textual data sources, or judgement about practical use in context.",medium,,64,265,1524,0
13,75,0,0.15,"Budget oversight is fundamentally numeric tracking, accountability and allocation decisions; a conversational system only helps at the periphery by surfacing status, answering queries about spending, or relaying approvals, and does not itself monitor or control resources.",medium,,66,179,1496,0
1,68,0,0.02,"Team building rests on interpersonal trust, social judgement, and sustained human relationships; a perfect-information board-game agent produces move choices in a closed rule system and offers no mechanism for encouraging cooperation or respect among people.",high,,65,142,1538,0
2,61,2,0.02,"A game-playing agent operating on perceptual input under time pressure has no mechanism for representing an organization or exchanging information with external stakeholders in person, writing, or by phone; any overlap (e.g., multi-agent coordination) is incidental.",high,,102,104,1465,0
1,67,1,0.05,"Coordinating others is inherently social and interpersonal—requiring communication, motivation, and real-time negotiation among people—whereas a perfect-information game agent plans its own moves in a closed rule system with no human participants to organize; at most its planning/sequencing logic offers a faint analogy to task scheduling.",high,,65,166,1529,0
10,72,0,0.55,"Agentic systems can perform the diagnostic legwork behind technical consultation \systand configurations, running tests, researching options, and drafting recommendation memos, but the ability's core is persuading and tailoring advice to specific management stakeholders, which depends on organizational context, trust and accountability the agent cannot hold.",medium,,77,286,1562,0
9,59,1,0.2,"Transcription converts spoken input into text, which is a precursor to explaining information (e.g., captioning, feeding downstream translation), but the acoustic/language model pipeline itself performs no semantic explanation, contextual judgement, or audience-tailored communication that this ability requires.",medium,,64,226,1460,0
11,72,2,0.4,"Deriving correct technical answers underpins the substance of expert technical advice, so the application can support the analytical core of consultations, but it does not handle the client-specific context, stakeholder negotiation, framing and persuasion, or organizational judgement that consultation largely consists of.",medium,,77,281,1597,0
7,67,0,0.25,"A text-only model can draft plans, task assignments, meeting agendas and coordination messages, but the core of the ability—real-time social influence, monitoring who is actually doing what, and holding a group accountable—requires interpersonal presence and authority the model cannot supply without external tools or agency.",medium,,65,222,1488,0
5,74,1,0.02,"Recruiting, interviewing, selecting and promoting are social-judgement and interpersonal tasks with no image-synthesis component; generating images touches none of the core sub-tasks beyond trivial peripheral uses like recruitment-ad visuals.",high,,71,109,1489,0
9,60,1,0.4,"Transcription supports the channel of workplace communication (dictation, voice email, meeting notes, captioning for phone or in-person exchanges) but does not generate content, tailor the message to the audience, or handle the social judgement and relational framing that constitute providing information to supervisors and peers.",medium,,90,229,1460,0
3,61,2,0.05,"External communication depends on language, social judgement and relationship management; a still-image labeling model contributes almost nothing beyond niche visual inputs (e.g., tagging product photos) to such exchanges.",high,,102,88,1462,0
8,61,0,0.4,"Translation directly enables the language-rendering layer of external written and email exchanges with foreign-language customers, publics and officials, but it does not decide message content, adapt tone to stakeholder relationships, or handle the in-person, telephonic and representational judgement that dominates this activity.",medium,,102,258,1431,0
10,64,1,0.4,"Agentic systems can autonomously execute the codifiable scaffolding of selling — prospect research via browsing, CRM operation, personalized outreach drafting and multi-step follow-up sequences — but the core persuasive act depends on live social judgement, rapport, reading resistance and adapting in real time, which the digital-environment action loop does not deliver.",medium,,70,321,1550,0
5,63,2,0.05,"Image synthesis provides no personal presence, physical assistance, or emotional attunement; at most it produces illustrative visuals for patient education or comfort, which is peripheral to the caregiving tasks themselves.",high,,82,95,1482,0
13,66,2,0.5,"Conversational AI can handle much of the public-facing dialogue core to this ability — greeting, intake, answering questions, resolving customer requests — but the ability also entails physical presence, serving food or goods, and embodied hospitality that a dialogue system cannot execute.",medium,,86,212,1477,0
10,61,0,0.5,"Agentic systems can autonomously draft and send emails, operate CRM and ticketing software, fill web forms, and push web/social content, covering the written and digital channels of external communication end-to-end; but in-person and telephone representation, relationship building, and the reputational/social judgement of speaking for the organization remain outside its scope, and it fails in ways (hallucinated commitments, tone misreads) that are costly with external parties.",medium,,102,292,1562,0
10,60,2,0.55,"Agentic systems can autonomously draft and send emails, post status updates in workplace tools, and generate written reports, covering the written/digital channels of this ability, but telephone and in-person exchange plus the social judgement about tone, timing and audience remain outside what the scaffolded model reliably handles.",medium,,90,251,1533,0
6,74,0,0.2,"Reading comprehension can extract and match information from resumes, applications and job descriptions, which aids the screening step, but the ability's core work — interviewing, judging fit, negotiating offers, and promotion decisions — depends on interpersonal judgement and organizational context the application does not touch.",medium,,71,235,1526,0
1,74,0,0.0,"Staffing requires social judgement, interpersonal assessment, and open-ended human evaluation; a perfect-information board-game agent with tree search offers no applicable inputs, outputs, or transferable mechanism.",high,,71,94,1538,0
13,64,1,0.6,"Persuasion largely decomposes into dialogue sub-tasks a conversational system can execute — eliciting needs, tailoring pitches, handling objections, closing prompts — but real selling also rests on trust built over time, reading nonverbal cues, and stakes-laden social judgement that a deployed dialogue agent handles unreliably.",medium,,70,257,1503,0
2,66,1,0.05,"A game-playing agent acting under time pressure in a simulated environment provides no capability for face-to-face customer service, hosting, or live performance before human audiences, which depend on social judgement and physical presence.",high,,86,89,1483,0
2,69,1,0.1,"A game-playing agent produces actions in an environment, not diagnoses of learners' needs, curricula, or instruction; any support is indirect (e.g., serving as a sparring partner or demonstrator whose play could be studied), and it lacks the social judgement and pedagogical communication the ability requires.",high,,76,121,1483,0
3,70,0,0.03,"Labeling objects in still images provides essentially nothing for the interpersonal, social-judgement work of setting standards, coaching and motivating people; at most it could feed into visual inspection metrics used in performance monitoring.",high,,80,95,1474,0
4,60,1,0.2,"VQA can generate verbal descriptions of visual material, which marginally helps when workplace information exchange involves images (e.g., describing a photo in an email or report), but the ability's core sub-tasks are interpersonal, context-laden information transfer by phone, writing, or in person, which the model neither perceives nor performs.",medium,,90,220,1487,0
5,71,2,0.1,Coaching hinges on diagnosing individual developmental needs and delivering feedback through sustained interpersonal judgement; an image synthesiser can at most produce illustrative or instructional visuals as a peripheral teaching aid.,high,,83,171,1482,0
9,70,1,0.1,"Speech recognition only transcribes spoken input; it can capture meetings or feedback sessions for record-keeping, but setting standards, monitoring performance and motivating people depend on social judgement and context it does not supply.",high,,80,94,1460,0
13,65,2,0.6,"Conflict resolution and negotiation are conducted largely through dialogue, so a conversational system can execute core sub-tasks like handling routine complaints, tracking positions across turns, reframing, and proposing settlements; but high-stakes mediation depends on trust, authority, emotional attunement and off-record context the system lacks.",medium,,87,279,1477,0
11,69,2,0.3,"A derivation engine can generate worked solutions, problem sets and step-by-step explanations that feed STEM instruction, but it does not assess learners' educational needs, design curricula, or handle the interpersonal delivery and adaptation that define teaching.",medium,,76,255,1597,0
10,70,0,0.3,"Agents can automate the codifiable shell of supervision — drafting performance standards, pulling and monitoring performance data, generating feedback summaries and task assignments, and orchestrating sub-agents — but the core of guiding and motivating human subordinates depends on relational trust, situational read of individuals, and accountability that a digital-environment executor cannot hold.",medium,,80,243,1562,0
8,66,2,0.25,"A text translation model only indirectly aids public-facing service work: it can bridge language gaps when greeting or serving non-native-speaking customers, but the core tasks—physical presence, real-time social rapport, hospitality judgement and performance—are outside what the model does.",medium,,86,191,1439,0
7,63,1,0.25,"A text-only model can offer conversational emotional support, reassurance, and care-related information, but the ability's core is hands-on personal assistance and medical attention requiring physical presence and embodied judgement, which language modeling cannot execute.",medium,,82,168,1515,0
4,68,0,0.03,"Building trust and cooperation among team members is a sustained interpersonal, socially embedded task; answering questions about image content contributes essentially nothing to its core sub-tasks beyond incidental reading of visual cues.",high,,65,133,1494,0
12,72,0,0.4,"The system's code comprehension and diagnostic reasoning can substitute for much technical fact-finding that underlies advice on systems and process topics, but its defined output is an autonomous patch rather than tailored guidance, and it does not handle the stakeholder framing, organizational context, or persuasion that consultation requires.",medium,,77,356,1547,0
3,72,0,0.05,"Consultation and advice depends on domain expertise, dialogue, social judgement and contextual reasoning; labelling objects in still images contributes almost nothing beyond occasional visual evidence gathering for a specialist's assessment.",high,,77,99,1474,0
3,74,2,0.03,"Staffing is a social-judgement and language-based task (interviewing, evaluating credentials, negotiating offers); labeling objects in still images touches none of its core sub-tasks beyond trivial uses like resume photo or ID checks.",high,,71,103,1462,0
3,62,2,0.03,"Labelling objects in still images does not address the social judgement, sustained reciprocity, or communicative work of building cooperative working relationships; at most it offers marginal aid like recognizing faces in photos.",high,,78,91,1462,0
10,62,1,0.2,"Agentic systems can handle the logistical scaffolding of relationships (CRM upkeep, scheduled follow-ups, drafting and sending correspondence, remembering context across interactions), but the core of building trust, reciprocity and cooperative rapport rests on authentic social presence and judgment the agent cannot supply on its own behalf.",medium,,78,219,1550,0
3,64,2,0.05,"Persuasion depends on social judgement, dialogue and relationship context; a still-image labeling model contributes nothing to the core sub-tasks, offering at most indirect support such as reading a customer's product or visual merchandising cues.",high,,70,101,1462,0
3,63,2,0.12,"Personal care requires physical presence, touch, and emotional/social judgement that static image labeling cannot perform; it offers only indirect help such as visual monitoring or fall/wound detection feeding a human caregiver.",high,,82,150,1462,0
7,67,2,0.3,"A text-only model can draft schedules, task assignments, meeting agendas and coordination messages, but actual group coordination hinges on real-time interpersonal authority, monitoring, and social judgement that a tool-less language model cannot exercise.",medium,,65,189,1483,0
10,65,1,0.2,"Agentic execution can draft grievance responses, prepare negotiation briefs, and even run scripted transactional bargaining via APIs, but the core work—reading emotion, building trust, exercising social judgement and making binding concessions with real people—lies outside its digital tool-use loop.",medium,,87,119,1550,0
5,67,2,0.08,"Coordinating others requires social judgement, real-time negotiation and task allocation among people; an image synthesis model performs none of these, offering at most incidental visual aids (diagrams, mockups) that support shared understanding.",high,,65,142,1482,0
2,61,1,0.03,"A game-playing agent acts on control inputs in a simulated environment; it produces no natural-language messaging, external representation, or relationship handling with customers, public, or government bodies.",high,,102,112,1483,0
7,62,1,0.3,"The model can draft tactful messages, rehearse difficult conversations, and advise on rapport-building, but the ability's core—sustained trust, reciprocity, and reading a specific counterpart over time—depends on embodied social presence and persistent shared context that a tool-less text predictor cannot supply.",medium,,78,232,1515,0
12,72,2,0.35,"The application's core loop (read issue, locate code, patch, pass tests) yields technical diagnosis and concrete solutions that can substantiate technical advice, but it does not handle the stakeholder framing, organizational context, or interactive persuasion that consultation to management centrally requires.",medium,,77,272,1497,0
1,70,0,0.03,"Game-playing agents operate on closed, fully-specified board states with no model of people; setting performance standards, coaching, and motivating subordinates require social judgement, interpersonal context, and authority that the search-and-evaluate pipeline provides nothing for.",high,,80,143,1538,0
9,69,2,0.2,"Speech recognition can transcribe or caption lectures and enable voice-based accessibility in learning settings, but it does not identify learners' educational needs, design curricula, or deliver instruction — the ability's core sub-tasks — so support is indirect and peripheral.",high,,76,202,1439,0
9,74,2,0.15,"Speech recognition only assists peripherally by transcribing interviews and hiring discussions; the core judgement tasks of recruiting, evaluating and selecting candidates are untouched.",high,,71,84,1439,0
1,64,1,0.05,"Persuasion requires modeling another person's beliefs and motives and communicating in natural language or social context; a perfect-information board-game agent produces only moves under fixed rules and has no communicative or social-judgement channel, so at most it offers a distant analogy to adversarial planning.",high,,70,180,1529,0
7,59,2,0.8,"Explaining and translating the meaning of information is a text-in/text-out task that language models perform fluently across domains, including paraphrase, summarization, translation, and tailoring explanations to an audience; limits come from grounding in specialized or proprietary context and occasional confident misinterpretation without tools or verification.",high,,64,172,1483,0
